model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,param_model__colsample_bytree,param_model__learning_rate,param_model__subsample,param_model__min_child_samples,param_model__num_leaves,param_model__activation,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init
LGBM,15.533968496322633,0.23905689563008622,0.06801185607910157,0.023583368943613785,20,,,,500.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 10, 'model__n_estimators': 500, 'model__num_leaves': 31}",0.359375,0.3557312252964427,0.3522935779816514,0.39626168224299063,0.3346303501945525,0.35965836714312743,0.02017893539358709,174,0.24158796384047318,0.24076762592273102,0.20971862209276668,0.27175605775722134,0.20875172003401724,0.23451639792944187,0.023471793597626273,207,0.6742814451445567,0.6732140837104073,0.6699476809954751,0.6778057135762336,0.6579854056616551,0.6706468658176654,0.006809571330420954,225,0.42851759490579383,0.4091997360405596,0.4076829695847281,0.4124744083679899,0.41154014746651596,0.41388297127311746,0.0075102302880280854,212,,0.1,,10.0,31.0,,,,
LGBM,30.378634119033812,0.6365143803220058,0.11716032028198242,0.04356851057907527,20,,,,500.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 10, 'model__n_estimators': 500, 'model__num_leaves': 63}",0.373134328358209,0.3757115749525617,0.3364140480591497,0.3450834879406308,0.3436293436293436,0.354794556587979,0.016313667976957043,210,0.2421387730602227,0.2506339034218284,0.192200775315346,0.20482716278759397,0.2171729927499772,0.22139472146699365,0.022044677016237815,238,0.6798734159371872,0.655981334841629,0.6683795248868778,0.6606943315725314,0.6496893200595963,0.6629235854595643,0.010443890323691944,242,0.4249119939096163,0.4052740055913488,0.40900854573719897,0.3967608944975649,0.39275777847557425,0.4057426436422606,0.011203823176793913,237,,0.1,,10.0,63.0,,,,
LGBM,3.4751233100891112,0.24385640552954363,0.03435459136962891,0.0011483881304573146,20,,,,200.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 20, 'model__n_estimators': 200, 'model__num_leaves': 15}",0.37627811860940696,0.3393939393939394,0.32661290322580644,0.36,0.3531746031746032,0.35109191288075126,0.017053451682140095,228,0.2821945171341499,0.22903891269697332,0.21199740281237306,0.2517998445769434,0.2398882131640158,0.2429837780768911,0.023577117425916057,162,0.6868764184322184,0.6967335972850679,0.6880147058823529,0.6963181181994672,0.6875126980902072,0.6910911075778627,0.0044540362949166325,66,0.44753679443934596,0.41897550553819063,0.4156760006455049,0.4261986760599624,0.4224886931337822,0.4261751339633572,0.011242574335072846,69,,0.1,,20.0,15.0,,,,
LGBM,6.164534616470337,0.03986773138490745,0.040015459060668945,0.003216079755264437,20,,,,200.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 20, 'model__n_estimators': 200, 'model__num_leaves': 31}",0.39763779527559057,0.3611111111111111,0.345489443378119,0.3661417322834646,0.3686274509803922,0.3678015066057355,0.01694833746329985,113,0.29301105368476144,0.2491447015562457,0.21675036558034588,0.25310915116128985,0.25469135079406047,0.2533413245553407,0.024216002179707683,87,0.6909389492677013,0.6907946832579186,0.682451923076923,0.6846104790283986,0.679835997110479,0.6857264063482841,0.004461445729491952,138,0.4465983424801972,0.42395876630151286,0.41477137820271265,0.41155798505188723,0.42568357456133626,0.42451400931952926,0.012265165100538754,102,,0.1,,20.0,31.0,,,,
LGBM,11.683318519592286,0.07239230984688157,0.03994331359863281,0.0017661295129625092,20,,,,200.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 20, 'model__n_estimators': 200, 'model__num_leaves': 63}",0.3875968992248062,0.3597678916827853,0.35361216730038025,0.3766478342749529,0.38076923076923075,0.37167880465043107,0.012876226700167767,88,0.27418086497409816,0.23757603896765886,0.2235194095170009,0.24971651484533133,0.2625342512802241,0.24950541591686265,0.017867598959397175,115,0.6776208398528356,0.6865738122171946,0.6817703619909503,0.6736097002121992,0.6718122149984198,0.67827738585432,0.0053860625467474135,195,0.4281675970429163,0.4111830750768076,0.4215066603703497,0.4063306181644738,0.4261619033613347,0.41866997080317636,0.008516971251637211,171,,0.1,,20.0,63.0,,,,
LGBM,4.641984987258911,0.0336748273236374,0.03612394332885742,0.003256305624579021,20,,,,300.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 20, 'model__n_estimators': 300, 'model__num_leaves': 15}",0.3643724696356275,0.3469387755102041,0.3153692614770459,0.3843137254901961,0.35671342685370744,0.35354153179335623,0.02269368480158754,216,0.2625674546597067,0.24293278595567355,0.19369762373044927,0.274501952444231,0.24846858567120492,0.2444336804922531,0.02766085806219451,151,0.6803273142470505,0.6876046380090498,0.685101809954751,0.6952430132285882,0.6796511693530182,0.6855855889584914,0.005664684169845284,142,0.4398563416235798,0.4194909453658839,0.41466464299755124,0.4239949171604299,0.42762962467742016,0.42512729436497293,0.008552476506228802,94,,0.1,,20.0,15.0,,,,
LGBM,8.59461498260498,0.055426424515748536,0.03716621398925781,0.001444780240687536,20,,,,300.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 20, 'model__n_estimators': 300, 'model__num_leaves': 31}",0.4145873320537428,0.3727454909819639,0.34296724470134876,0.3815028901734104,0.33203125,0.36876684158209316,0.02930077411921157,106,0.30452372724500953,0.26793903056461726,0.21498643896979158,0.26418309711271903,0.20696243719923751,0.251718946218275,0.036219368523855794,98,0.6809856077585599,0.6826046380090498,0.6820786199095022,0.6824376947040499,0.6780695516727618,0.6812352224107847,0.001680258119091517,175,0.4422692478687191,0.42215825082833613,0.4159078496524206,0.4056833175155187,0.42257533978353956,0.42171880112970683,0.011951163353317399,143,,0.1,,20.0,31.0,,,,
LGBM,18.287250232696532,1.4823501684776057,0.06601800918579101,0.008867421734718814,20,,,,300.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 20, 'model__n_estimators': 300, 'model__num_leaves': 63}",0.3632887189292543,0.3787878787878788,0.34220532319391633,0.3673469387755102,0.366412213740458,0.3636082146854035,0.011920138527057804,143,0.23849367155771567,0.2538268195163637,0.2091729569130646,0.23282646318303943,0.24161100701573873,0.2351861836371844,0.014710182752042182,204,0.6767525126513582,0.6760053733031675,0.6764988687782806,0.6679661045645401,0.6652458914623685,0.6724937501519429,0.004889592223137775,220,0.42021815233029924,0.40474078656962054,0.42099551315204564,0.4018519591533752,0.42230635695981045,0.4140225536330302,0.008830669001109837,211,,0.1,,20.0,63.0,,,,
LGBM,7.488873386383057,0.09191828255086244,0.04984722137451172,0.00911497311695184,20,,,,500.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 20, 'model__n_estimators': 500, 'model__num_leaves': 15}",0.3629191321499014,0.3426294820717131,0.33076923076923076,0.358974358974359,0.35412474849094566,0.34988339049123,0.011734868345843965,234,0.2499309424738818,0.22737940363841352,0.1989242498767545,0.2448366839445135,0.24687085901035205,0.2335884277887831,0.0190272501594421,210,0.6780775574068593,0.6792081447963801,0.6773755656108598,0.690594101313829,0.6702447063072825,0.6791000150870421,0.006550745751613513,189,0.4352353661639977,0.41626026870777366,0.4093404747651177,0.42414702053045356,0.4249897263604848,0.42199457130556556,0.008739920199748168,140,,0.1,,20.0,15.0,,,,
LGBM,15.317728948593139,0.3235916463846202,0.1743539333343506,0.10713617214486576,20,,,,500.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 20, 'model__n_estimators': 500, 'model__num_leaves': 31}",0.4,0.36220472440944884,0.33458646616541354,0.3656716417910448,0.3474903474903475,0.3619906359712509,0.021997973908300196,156,0.28687228622194155,0.2473838143516576,0.19560823062536992,0.232632817965032,0.22203981533708037,0.23690739290021628,0.030170129695299846,192,0.6720063151069198,0.6740851244343892,0.6753054298642535,0.6724809810826674,0.666047282044336,0.6719850265065132,0.003191824657119895,222,0.426356878121191,0.4139045626433955,0.40765562384933096,0.3970091645251531,0.41631181816677965,0.41224760946117006,0.009712170553474096,219,,0.1,,20.0,31.0,,,,
LGBM,29.431110620498657,0.42622790044894276,0.0586094856262207,0.0027165546068719207,20,,,,500.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 20, 'model__n_estimators': 500, 'model__num_leaves': 63}",0.37243947858473,0.37523452157598497,0.34798534798534797,0.37454545454545457,0.3681214421252372,0.36766524896335095,0.010148211664317891,115,0.24062315132337875,0.24605110340859054,0.20370401580514325,0.23517009669217298,0.2416889112287926,0.2334474556916156,0.015270257635295967,212,0.6778604756064899,0.674366515837104,0.6654694570135747,0.6563572283173054,0.6580672377985464,0.6664241829146041,0.008555267977910199,237,0.4134925486112456,0.4037799159123925,0.40599336856901125,0.39054148860885995,0.41529547856506027,0.40582056005331396,0.008789511985713106,236,,0.1,,20.0,63.0,,,,
LGBM,3.226836919784546,0.11616198459232963,0.03404889106750488,0.002621895007520316,20,,,,200.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 30, 'model__n_estimators': 200, 'model__num_leaves': 15}",0.3885480572597137,0.3485148514851485,0.31683168316831684,0.36,0.3686274509803922,0.35650440857871424,0.023764430989564655,196,0.2978192342637302,0.2324369427341864,0.19241003718781594,0.2517998445769434,0.25469135079406047,0.24583148191134727,0.034205582761582816,136,0.6859798987891346,0.690087669683258,0.6850282805429865,0.6868481647026954,0.6863106122172559,0.686850925187066,0.0017233212784465441,124,0.44214051855561187,0.4169601881825671,0.4068837695185489,0.4174036372048276,0.43454261233926217,0.4235861451601635,0.012848385172501177,115,,0.1,,30.0,15.0,,,,
LGBM,6.2587751865386965,0.09486569443767082,0.03981971740722656,0.0049726825423936595,20,,,,200.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 30, 'model__n_estimators': 200, 'model__num_leaves': 31}",0.403921568627451,0.3346774193548387,0.3359375,0.38372093023255816,0.356,0.36285148364296954,0.027156468561813637,152,0.2993665002968681,0.22221976298520554,0.2112146329857081,0.26918575888968777,0.2467311949107126,0.24974357001363642,0.0319109613261262,112,0.6873373648524831,0.6901329185520362,0.680439762443439,0.6917580929161588,0.6681227143437627,0.6835581706215759,0.00863395766831139,163,0.44331749854573677,0.41495373096213006,0.40671911329049126,0.4208164526878564,0.4180337599026067,0.42076811107776424,0.01222403569527667,154,,0.1,,30.0,31.0,,,,
LGBM,11.187561321258546,0.12277531688528,0.03731803894042969,0.0034920059906472806,20,,,,200.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 30, 'model__n_estimators': 200, 'model__num_leaves': 63}",0.39925373134328357,0.3365570599613153,0.3333333333333333,0.38181818181818183,0.37218045112781956,0.3646285515167867,0.025763606016820935,136,0.2749855384701179,0.20834274929113178,0.2007547849006524,0.2443180613084028,0.24343160791495982,0.23436654837705295,0.02697442875423691,208,0.683463723375763,0.6735732466063349,0.6685025452488688,0.6810310284888708,0.6779439816696012,0.6769029050778876,0.0053445720296022604,201,0.43543180661339387,0.3969705064765113,0.3985765401405377,0.41552269386418533,0.4256891017966436,0.41443812977825434,0.015001353321085799,208,,0.1,,30.0,63.0,,,,
LGBM,4.596076822280883,0.1284882958737109,0.0348778247833252,0.002119874490332472,20,,,,300.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 30, 'model__n_estimators': 300, 'model__num_leaves': 15}",0.37575757575757573,0.3413654618473896,0.32941176470588235,0.35785288270377735,0.37401574803149606,0.3556806866092242,0.018105006539919206,202,0.27615133874940995,0.22903341176189632,0.20447908228529899,0.2466160241988028,0.2630592336574922,0.24386781813058006,0.025257160940481846,156,0.6758263909445877,0.688781108597285,0.685185237556561,0.6940973633121135,0.679242008668563,0.6846264218158221,0.006537658271665607,154,0.4363053813669872,0.415823139481703,0.4073420191875178,0.42021362564032333,0.4330715507415769,0.42255114328362164,0.01078800739708083,132,,0.1,,30.0,15.0,,,,
LGBM,8.75168581008911,0.09531149447333692,0.037407207489013675,0.001317685270048226,20,,,,300.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 30, 'model__n_estimators': 300, 'model__num_leaves': 31}",0.38996138996138996,0.35658914728682173,0.3404255319148936,0.3815028901734104,0.3586744639376218,0.36543068465482753,0.017939611244538398,133,0.2756827058503009,0.2342982210583688,0.21321496423721964,0.26418309711271903,0.23983667246260004,0.24544313214424168,0.02218068684626803,140,0.6853258341438659,0.6819980203619909,0.672970871040724,0.6785577226962843,0.6653291344981714,0.6768363165482073,0.007057410886420794,202,0.43398694908849755,0.4099994287574124,0.39718978212019507,0.4123449714988938,0.4155288785346489,0.4138100019999296,0.011857168481663365,213,,0.1,,30.0,31.0,,,,
LGBM,16.022128963470458,0.13283316869469877,0.042250776290893556,0.004034463682334919,20,,,,300.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 30, 'model__n_estimators': 300, 'model__num_leaves': 63}",0.3802559414990859,0.3609022556390977,0.3408239700374532,0.3747747747747748,0.3807763401109057,0.36750665641226343,0.015146208647497486,116,0.24425867844225604,0.2286876932088753,0.20215330812115592,0.23255909634789892,0.2484600141930602,0.23122375806264928,0.01624994454006098,222,0.6827349487602374,0.6642449095022624,0.6641770361990951,0.6707314664318931,0.6669869407196712,0.6697750603226319,0.006907495552878199,229,0.43022941826905026,0.39377667201104416,0.39867225986146126,0.40423453136872567,0.41601299591527996,0.4085851754851123,0.013115879974774312,229,,0.1,,30.0,63.0,,,,
LGBM,7.225730323791504,0.06570262818249265,0.039087677001953126,0.002619488909988263,20,,,,500.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 30, 'model__n_estimators': 500, 'model__num_leaves': 15}",0.38684719535783363,0.34523809523809523,0.3269230769230769,0.34714003944773175,0.3469785575048733,0.3506253928943222,0.019638171142693388,231,0.27249395992488784,0.22908502504137035,0.19408279716839627,0.2298775331225381,0.22507733327365526,0.23012332970616955,0.024983157779880725,224,0.6726039948689757,0.6808583144796378,0.6763065610859729,0.6842422344123887,0.6803509752133279,0.6788724160120607,0.004020984825051765,192,0.4298472622348365,0.41482422967595134,0.40231081038021455,0.4109046201249931,0.43054706305178775,0.4176867970935566,0.010989781954441514,182,,0.1,,30.0,15.0,,,,
LGBM,12.473550939559937,0.2966121395256663,0.05217728614807129,0.016122304547771988,20,,,,500.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 30, 'model__n_estimators': 500, 'model__num_leaves': 31}",0.38697318007662834,0.3726235741444867,0.31861804222648754,0.38361266294227186,0.33955223880597013,0.36027593963916893,0.026738218237000875,165,0.2690262844850676,0.24743016385689479,0.18293079891893577,0.25455560096210933,0.19978065743270107,0.2307447011311417,0.03333402012399278,223,0.6773135422393256,0.6698289027149321,0.6640865384615384,0.6683950178337621,0.6591691498487515,0.667758630219662,0.006053937429902947,233,0.42573877699035173,0.4040956835184095,0.3928828473375477,0.39879550974005107,0.4093384585636834,0.4061702552300087,0.011209018543809974,235,,0.1,,30.0,31.0,,,,
LGBM,12.35832929611206,0.7814740241105479,0.07033343315124511,0.01898703729764126,20,,,,500.0,"{'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 30, 'model__n_estimators': 500, 'model__num_leaves': 63}",0.3656307129798903,0.36059479553903345,0.33455882352941174,0.3568904593639576,0.3772893772893773,0.358992833740334,0.014020214415274538,181,0.22586786160661323,0.22445568128395535,0.18803509408194385,0.203947810378206,0.24100647616926285,0.21666258470399624,0.018543425974196767,242,0.6783002776955499,0.6571578054298644,0.657697963800905,0.6625426091471398,0.6545823174861167,0.6620561947119151,0.008520024248797773,243,0.42129622341155637,0.38979721190274796,0.38782003928904973,0.39281892127431894,0.40261969769878386,0.3988704187152914,0.012312825815191768,243,,0.1,,30.0,63.0,,,,
MLP,33.503531503677365,0.5626698043214639,0.15341267585754395,0.038840796170089655,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (50,), 'model__learning_rate_init': 0.001}",0.4223433242506812,0.4254742547425474,0.36635006784260515,0.43956043956043955,0.4127906976744186,0.41330375681413833,0.02499664107763863,5,0.22962480608521643,0.23319250082786178,0.15286880342117767,0.2389319996182323,0.22791071090493675,0.216505764171485,0.03204131102441185,6,0.6402235660619388,0.6695107466063349,0.624572963800905,0.6756498600388279,0.6542493453429049,0.6528412963701823,0.01875307704933057,5,0.42225323822211247,0.4169184158162875,0.34477375208800903,0.4100214317182877,0.3988134342077055,0.3985560544104804,0.028009962517918024,4,,,,,,relu,0.0001,"(50,)",0.001
MLP,11.739462280273438,1.6458562161849732,0.4725207805633545,0.4375908110281726,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (50,), 'model__learning_rate_init': 0.01}",0.3843137254901961,0.3753581661891118,0.3648351648351648,0.39487179487179486,0.416,0.3870757702772535,0.017532625199528543,26,0.17061951029119718,0.175666578817039,0.11440578995307295,0.18191543920936634,0.25226357152249146,0.1789741779586334,0.043885769083507074,30,0.613547877813958,0.6157466063348417,0.6149547511312217,0.6167758702424488,0.6687054155943836,0.6259461042233707,0.02140564186499225,26,0.38611877590053323,0.3573294917111569,0.3569248816443181,0.35018267731467695,0.39942761561888285,0.3699966884379136,0.01923552037995885,26,,,,,,relu,0.0001,"(50,)",0.01
MLP,47.86720514297485,2.1515981118915204,1.8405710697174071,2.97531621157933,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (100,), 'model__learning_rate_init': 0.001}",0.38247011952191234,0.42760487144790255,0.3695345557122708,0.40522875816993464,0.36879432624113473,0.39072652621863097,0.02266546421212545,19,0.1708341779881477,0.23589199674859634,0.16475729976497958,0.19942587311391716,0.16468937526426877,0.1871197445759819,0.027562994997108087,24,0.6089299558788288,0.6461001131221719,0.6398359728506788,0.6276087520881304,0.6209944579890738,0.6286938503857767,0.013252882578118783,22,0.389935672912178,0.41216012810486563,0.3819565788025398,0.3629919519460231,0.36535430850032324,0.382479728053186,0.017943491068189654,13,,,,,,relu,0.0001,"(100,)",0.001
MLP,15.184513235092163,3.5941226968759192,0.08653368949890136,0.010669770597547484,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (100,), 'model__learning_rate_init': 0.01}",0.38980509745127434,0.43317972350230416,0.3726346433770015,0.360699865410498,0.396875,0.39063886594821556,0.024778235945469733,20,0.2041207031775256,0.26550192621598373,0.17531295984379358,0.14327002166737818,0.22221837061964753,0.2020847963048657,0.041490112173392456,12,0.617069113770598,0.6593438914027149,0.6274406108597285,0.5792318501963971,0.6340565601155809,0.6234284052690038,0.026125671979926206,28,0.40612656567223493,0.4011268140451056,0.36473484424527325,0.32799214109829705,0.3767079643981728,0.3753376658918167,0.028174217912835264,18,,,,,,relu,0.0001,"(100,)",0.01
MLP,44.85586247444153,7.2194644897965246,1.381966495513916,1.1651379667820208,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (100, 50), 'model__learning_rate_init': 0.001}",0.4016393442622951,0.4144144144144144,0.37681159420289856,0.4253028263795424,0.3489208633093525,0.3934178085137006,0.027498545270524404,14,0.2019682601300474,0.2365047741144446,0.1799360537568604,0.2315744251604638,0.1994555008331546,0.20988780279899416,0.02120109479499205,10,0.6147488758263909,0.6447313348416289,0.6324349547511312,0.63704766580884,0.616939534516231,0.6291804731488444,0.011596768947617084,21,0.39775848436521966,0.381040517460267,0.3610802807299766,0.3724176973324265,0.3536788541983008,0.3731951668172381,0.015447766684037398,20,,,,,,relu,0.0001,"(100, 50)",0.001
MLP,25.65368537902832,2.615446659736262,0.12562289237976074,0.048231715216896884,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (100, 50), 'model__learning_rate_init': 0.01}",0.4180645161290323,0.41853932584269665,0.3604135893648449,0.3582554517133956,0.41297935103244837,0.39365044681648353,0.028094853583450163,13,0.21554715367333319,0.2296124766572376,0.16234662301299327,0.1716612488148449,0.2309756770247734,0.20202863583663647,0.02925197473242483,13,0.622108512707743,0.6630627828054299,0.6089734162895928,0.6028192582057881,0.6149290035667524,0.6223785947150612,0.02132153355854949,30,0.36934366596215507,0.3687399436136469,0.3244215951951271,0.34497870145724996,0.3628566134872039,0.35406810394307664,0.017247471077328692,33,,,,,,relu,0.0001,"(100, 50)",0.01
MLP,27.421465110778808,1.4849626306027843,0.5082049369812012,0.3350705626316584,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (50,), 'model__learning_rate_init': 0.001}",0.4224965706447188,0.4252400548696845,0.36289222373806274,0.4348864994026284,0.39652677279305354,0.4084084242896296,0.02606056895899245,9,0.2309258352143548,0.23477602492226915,0.14921950248567795,0.2298585326506777,0.20556148569902855,0.21006827619440163,0.03212491023645076,9,0.6396681749622926,0.6719457013574661,0.6196323529411765,0.6767475393922976,0.6522571560792811,0.6520501849465028,0.02102409917263794,7,0.4195780692254458,0.4187360429786493,0.3376312823022294,0.42183048304347404,0.39254000451558746,0.3980631764130772,0.032055146678381954,6,,,,,,relu,0.001,"(50,)",0.001
MLP,9.144894695281982,1.9253426936427673,0.4114709377288818,0.3668284429803337,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (50,), 'model__learning_rate_init': 0.01}",0.3901292596944771,0.4092140921409214,0.34553440702781846,0.4164588528678304,0.3799392097264438,0.3882551642914982,0.025029802799853704,24,0.16223977359405017,0.2110305947301769,0.14081474024067073,0.2083414107234097,0.19404785675541764,0.18329487520874505,0.02742300079025967,29,0.6160344511636431,0.6475763574660633,0.6068552036199095,0.643125818321369,0.6275057564675606,0.628219517407709,0.015506800196357765,23,0.40488585288058543,0.38630626711737237,0.34540145365501274,0.38583607589292046,0.36126046272419204,0.37673802245401655,0.02091966366518759,17,,,,,,relu,0.001,"(50,)",0.01
MLP,44.21566781997681,6.257984258021243,0.8310505390167237,0.47206175665725525,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (100,), 'model__learning_rate_init': 0.001}",0.40053763440860213,0.4088397790055249,0.37714285714285717,0.4128686327077748,0.3659217877094972,0.39306213819485125,0.018369193513941458,15,0.1976924553078197,0.21371593677617015,0.17746616875637053,0.21393279556607372,0.15769850587855092,0.192101172456997,0.02178443044512828,18,0.6279570347189918,0.6427205882352941,0.6351244343891402,0.6364212266919499,0.6115329698857737,0.6307512507842299,0.010692879544491583,18,0.4094423095388319,0.4055265790289214,0.3781466100890317,0.373675932734847,0.36693537420958466,0.3867453611202433,0.01734975315482934,10,,,,,,relu,0.001,"(100,)",0.001
MLP,12.960766124725343,1.5488456243652822,0.23188209533691406,0.2120488756653382,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (100,), 'model__learning_rate_init': 0.01}",0.36608863198458574,0.42727272727272725,0.3565459610027855,0.36883116883116884,0.40249609984399376,0.3842469177870522,0.026529095700998505,30,0.24487019871656482,0.25507450062669584,0.14477565525287198,0.14773878679373034,0.2291154877179737,0.20431492582156735,0.048129235837507514,11,0.6252984874755079,0.6583342760180996,0.6183597285067874,0.5860874080093909,0.6331705155988984,0.6242500831217368,0.023381580450796715,27,0.40229586233037273,0.39771025967513685,0.3694584382437391,0.32989732857874143,0.3847672396817656,0.3768258257019511,0.0260941014194197,16,,,,,,relu,0.001,"(100,)",0.01
MLP,70.74855012893677,13.883678149757618,0.5611039638519287,0.08927429209618094,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (100, 50), 'model__learning_rate_init': 0.001}",0.37771739130434784,0.4011379800853485,0.4017467248908297,0.35161290322580646,0.38386648122392214,0.3832162961460509,0.01840651343329502,32,0.16848971425962989,0.20860886649859833,0.2137706211395765,0.17181046368960917,0.18101100605443657,0.1887381343283701,0.018855898031281987,22,0.6062629509028629,0.6211255656108597,0.6469768099547512,0.5892718068535825,0.5914036751094858,0.6110081616863083,0.02133273335119431,36,0.3772355766663097,0.37690311435570983,0.3907960860899062,0.3345334966084055,0.33338169177109805,0.36256999309828586,0.023896577586491736,29,,,,,,relu,0.001,"(100, 50)",0.001
MLP,28.805958795547486,6.120724389261679,0.3897735595703125,0.32200008092490523,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (100, 50), 'model__learning_rate_init': 0.01}",0.38734177215189874,0.4047936085219707,0.3697478991596639,0.40406976744186046,0.3972413793103448,0.39263888531714775,0.013050992057617122,17,0.16949501131438266,0.202151233552452,0.16364328544064422,0.21638618150429323,0.19751422148162012,0.18983798665867843,0.020076584856221956,20,0.6146727562340536,0.6330953054298644,0.6098331447963801,0.6273378594970428,0.6202085872951374,0.6210295306504956,0.008388319486418093,31,0.34153384610296855,0.37223780386475114,0.32364754656243727,0.3709275416202498,0.36353481620701333,0.354376310871484,0.018899948404796488,32,,,,,,relu,0.001,"(100, 50)",0.01
MLP,44.418763256073,2.527209696870095,0.6054404735565185,0.1247107581325653,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (50,), 'model__learning_rate_init': 0.001}",0.421195652173913,0.4236588720770289,0.3852760736196319,0.45246690734055356,0.40350877192982454,0.4172212554281904,0.022396524555439827,3,0.22763310601254477,0.23306996856123247,0.16191206676867506,0.2562083915701008,0.21678351760650547,0.2191214101038117,0.03137142059496255,4,0.6367277033027445,0.6691402714932128,0.6387613122171946,0.6790473046187188,0.6528440900266377,0.6553041363317017,0.016613111677823176,4,0.4104306034580896,0.4159001126047521,0.36429250787917666,0.41867002960181293,0.3924969201303114,0.40035803473482845,0.02020327365259971,1,,,,,,relu,0.01,"(50,)",0.001
MLP,19.309048652648926,3.4518349245011124,0.20450201034545898,0.06676651594186471,,,,,,"{'model__activation': 'relu', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (50,), 'model__learning_rate_init': 0.01}",0.3908701854493581,0.4088785046728972,0.37711313394018203,0.39620081411126185,0.41581632653061223,0.3977757929408623,0.013607678054145485,11,0.19543315732366726,0.18966932801863898,0.15990315412130515,0.19320064685184724,0.21055290819755457,0.18975183890260264,0.016539691232335174,21,0.6157694422125428,0.6537839366515837,0.6092562217194569,0.6369686554697729,0.6565857939410357,0.6344728099988785,0.019255260097138693,14,0.39088636832960005,0.41035772396146897,0.34379549907574813,0.37063806511666864,0.39577232746795155,0.38228999679028747,0.023069729164951293,14,,,,,,relu,0.01,"(50,)",0.01
