test_index,Model_A,Model_B,Local_Spearman_rho,Local_Spearman_p_value,Local_Cosine_similarity
1489,XGB,LGBM,0.6883116883116883,0.000561698520875261,0.7340647179162564
1489,XGB,MLP,0.32857142857142857,0.14587956444987268,0.5182194864962589
1489,LGBM,MLP,0.3051948051948052,0.17852871608932544,0.7464743789324084
1491,RF,XGB,0.45324675324675323,0.03906674594941221,0.39907391644307016
1491,RF,LGBM,0.5233766233766234,0.01490000636370951,0.5360879296455003
1491,RF,MLP,0.17792207792207793,0.4403496824576795,0.3788495459267671
1491,XGB,LGBM,0.11298701298701298,0.6258096347836315,0.2473619287165588
1491,XGB,MLP,0.3220779220779221,0.15449229891803337,0.5290454796985383
1491,LGBM,MLP,-0.2584415584415584,0.2579885873988545,0.3854183395166638
1497,RF,XGB,0.48441558441558447,0.026056161788623734,0.4160516333986174
1497,RF,LGBM,0.37142857142857144,0.09735837325949603,0.7346852707861319
1497,RF,MLP,-0.02727272727272727,0.9065844922540648,0.4799650044120221
1497,XGB,LGBM,0.6454545454545455,0.0015778975857754145,0.6513330982131018
1497,XGB,MLP,0.007792207792207793,0.9732581834484768,0.5603900647683515
1497,LGBM,MLP,0.12207792207792208,0.5980864852006569,0.84253072262714
1501,RF,XGB,0.34415584415584416,0.12659816458138168,0.30166447681435365
1501,RF,LGBM,0.6623376623376622,0.0010706809556016226,0.5840778492401169
1501,RF,MLP,0.2727272727272727,0.2316557954857192,0.24544445324488487
1501,XGB,LGBM,0.02857142857142857,0.9021562162960429,-0.0795361998481386
1501,XGB,MLP,-0.02857142857142857,0.9021562162960429,-0.16771493922758865
1501,LGBM,MLP,0.3194805194805195,0.15803468713885824,0.59447755829763
1505,RF,XGB,0.8207792207792207,5.160782548523603e-06,0.8123935274158804
1505,RF,LGBM,0.34415584415584416,0.12659816458138168,0.632386348014479
1505,RF,MLP,-0.023376623376623374,0.9198848317686953,0.560083447381523
1505,XGB,LGBM,0.31428571428571433,0.16528805484305464,0.8443056867350084
1505,XGB,MLP,0.14155844155844155,0.5404880300232261,0.8518416184927574
1505,LGBM,MLP,0.007792207792207793,0.9732581834484768,0.8254417102359439
1519,RF,XGB,0.6376623376623376,0.0018728838968196711,0.5731140235288612
1519,RF,LGBM,-0.016883116883116882,0.9420962008546323,0.3083592569710039
1519,RF,MLP,-0.11688311688311687,0.6138658528020938,-0.1637253360247447
1519,XGB,LGBM,-0.22597402597402597,0.32464763262834334,0.39500815687852514
1519,XGB,MLP,0.04805194805194805,0.8361372099212369,-0.1558986095108498
1519,LGBM,MLP,-0.37792207792207794,0.09119661406939472,-0.2329828039084369
1527,RF,XGB,0.22207792207792207,0.3332805195945379,0.10819584469025695
1527,RF,LGBM,0.3194805194805195,0.15803468713885824,0.47997203738114896
1527,RF,MLP,0.13376623376623376,0.5632192812726847,0.33396721741388957
1527,XGB,LGBM,0.41818181818181815,0.05922578935165219,0.5818076081002483
1527,XGB,MLP,0.24285714285714283,0.28880425437585355,0.14088791623347635
1527,LGBM,MLP,0.04025974025974026,0.8624424916554133,0.4949168293838125
1530,RF,XGB,0.803896103896104,1.131251024608457e-05,0.7937805118899255
1530,RF,LGBM,0.16883116883116883,0.46442277316539365,0.6904411698930203
1530,RF,MLP,0.05324675324675325,0.8186916800528405,0.47156936802774774
1530,XGB,LGBM,0.14155844155844155,0.5404880300232261,0.4804059647353019
1530,XGB,MLP,-0.07792207792207792,0.7370748924266822,0.4110627481710403
1530,LGBM,MLP,0.37532467532467534,0.09362577329735101,0.6902178708598972
1531,RF,XGB,0.6909090909090909,0.0005247505084925803,0.7371030541588152
1531,RF,LGBM,0.7272727272727273,0.00018732179160421095,0.8117468738372212
1531,RF,MLP,0.3155844155844156,0.16345354043341237,0.5896087808824575
1531,XGB,LGBM,0.6168831168831169,0.0028947180479421885,0.9221446319416323
1531,XGB,MLP,0.49610389610389616,0.022176831557460017,0.6452941211741643
1531,LGBM,MLP,0.5974025974025974,0.004240874117222793,0.7967931728773131
1539,RF,XGB,0.3506493506493506,0.11912829331739896,0.4220397756033182
1539,RF,LGBM,0.5636363636363637,0.007792500417952207,0.7558634318593203
1539,RF,MLP,0.12207792207792208,0.5980864852006569,0.5647719750906469
1539,XGB,LGBM,0.509090909090909,0.01842211138738375,0.603163967365867
1539,XGB,MLP,0.045454545454545456,0.8448883449705005,0.4851555880215651
1539,LGBM,MLP,0.13766233766233765,0.551800840604731,0.7888009766885631
1540,RF,XGB,0.34285714285714286,0.1281314100732618,0.435030616136427
1540,RF,LGBM,0.13896103896103898,0.5480180624883647,0.6424221845815217
1540,RF,MLP,0.2831168831168831,0.21364780365132657,0.4602517910332967
1540,XGB,LGBM,0.5857142857142857,0.005273422501026666,0.881982337973238
1540,XGB,MLP,-0.07792207792207792,0.7370748924266822,0.662890496631956
1540,LGBM,MLP,-0.1,0.6662641376986583,0.8061103676207327
1543,RF,XGB,0.6415584415584416,0.0017200676131313936,0.2584280918743043
1543,RF,LGBM,0.3844155844155844,0.08532754860745444,0.21189042169061115
1543,RF,MLP,-0.1064935064935065,0.6459166351388025,-0.05364641825140577
1543,XGB,LGBM,0.6298701298701298,0.0022129859036497525,0.8979718872926236
1543,XGB,MLP,-0.04935064935064935,0.8317685534433151,-0.17858980022717622
1543,LGBM,MLP,0.14805194805194805,0.5218737233561959,-0.3209305375136867
1544,RF,XGB,0.6168831168831169,0.0028947180479421885,0.8918697852118649
1544,RF,LGBM,0.864935064935065,4.213082570211971e-07,0.6804603388522766
1544,RF,MLP,-0.20649350649350648,0.3691521306594588,0.24309480196250616
1544,XGB,LGBM,0.6571428571428571,0.0012093758514660198,0.7447232609347455
1544,XGB,MLP,-0.007792207792207793,0.9732581834484768,0.5388213299298397
1544,LGBM,MLP,-0.08961038961038961,0.6992893846688304,0.6803898231842863
1552,RF,XGB,0.7324675324675325,0.00015959227909270518,0.7455984830571774
1552,RF,LGBM,0.8441558441558441,1.5068106991418413e-06,0.8657416236829761
1552,RF,MLP,0.17662337662337665,0.4437478469481735,0.23767137617351453
1552,XGB,LGBM,0.7792207792207791,3.14355971288616e-05,0.9488248823767158
1552,XGB,MLP,-0.13636363636363635,0.5555953559520419,0.5292261850362082
1552,LGBM,MLP,0.12337662337662336,0.5941682580055346,0.45757879152878483
1555,RF,XGB,0.6688311688311688,0.0009164787179459876,0.723009126376923
1555,RF,LGBM,0.3194805194805195,0.15803468713885824,0.4510161990653246
1555,RF,MLP,0.36883116883116884,0.09990670544494931,0.48983612898333606
1555,XGB,LGBM,0.13116883116883118,0.5708891960684089,0.5097635396802169
1555,XGB,MLP,0.32597402597402597,0.14928317187962065,0.5370654007717717
1555,LGBM,MLP,0.3766233766233766,0.092405309430575,0.6626889210043776
1556,RF,XGB,0.5376623376623377,0.011943270626361555,0.7502418359641043
1556,RF,LGBM,0.7324675324675325,0.00015959227909270518,0.7373880837344214
1556,RF,MLP,0.4077922077922078,0.06650304724796141,0.26619599573293057
1556,XGB,LGBM,0.5922077922077922,0.0046768122311073605,0.6265560568720803
1556,XGB,MLP,0.13766233766233765,0.551800840604731,0.2078686712552583
1556,LGBM,MLP,0.01038961038961039,0.9643490145476253,0.23057151430446934
1561,RF,XGB,0.7,0.0004112938713638759,0.6145476745001501
1561,RF,LGBM,0.3974025974025974,0.0744368401691811,0.7403608809398148
1561,RF,MLP,0.37922077922077924,0.08999962703369178,0.5445920165136856
1561,XGB,LGBM,0.10909090909090909,0.637844297226886,0.5750458775072376
1561,XGB,MLP,0.3571428571428571,0.11198091415054648,0.5495838476520677
1561,LGBM,MLP,-0.07662337662337662,0.7413113765158404,0.684122855671616
1565,RF,XGB,0.36233766233766235,0.10649069901450199,0.8334404824751886
1565,RF,LGBM,0.6688311688311688,0.0009164787179459876,0.6374606274745679
1565,RF,MLP,0.29740259740259745,0.19043999754486568,0.2985400371206525
1565,XGB,LGBM,0.6727272727272726,0.0008333435326227536,0.7833687949091149
1565,XGB,MLP,0.40649350649350646,0.06745818431180065,0.5263652724233633
1565,LGBM,MLP,0.4402597402597402,0.0457880777293722,0.7872612849658465
1573,RF,XGB,0.574025974025974,0.006506006572823369,0.7707240162540238
1573,RF,LGBM,0.5662337662337662,0.007452803836674509,0.606860348451187
1573,RF,MLP,0.38571428571428573,0.08418819066159455,0.5114072177853669
1573,XGB,LGBM,0.34285714285714286,0.1281314100732618,0.7648362440363845
1573,XGB,MLP,0.36883116883116884,0.09990670544494931,0.5899018502093434
1573,LGBM,MLP,0.5246753246753247,0.014608927612336524,0.7242935879182669
1587,RF,XGB,0.5298701298701299,0.01349023456881028,0.382546532285077
1587,RF,LGBM,0.17792207792207793,0.4403496824576795,0.6371167416710616
1587,RF,MLP,0.2155844155844156,0.3479675136622996,0.04408336743040993
1587,XGB,LGBM,0.44935064935064933,0.04099667350688651,0.8077608835050601
1587,XGB,MLP,-0.12337662337662336,0.5941682580055346,0.09536460175832487
1587,LGBM,MLP,-0.17662337662337665,0.4437478469481735,0.10110850809300764
1588,RF,XGB,0.6324675324675325,0.002094285916756489,0.654443999017629
1588,RF,LGBM,0.2350649350649351,0.3050302888415488,0.3341033708818209
1588,RF,MLP,0.059740259740259746,0.7970010758753313,0.1389046019720763
1588,XGB,LGBM,0.025974025974025972,0.9110154373730976,-0.2151695443853072
1588,XGB,MLP,0.02727272727272727,0.9065844922540648,0.039968679179192154
1588,LGBM,MLP,0.1012987012987013,0.6621759840226068,0.3178597160149506
1593,RF,XGB,0.2857142857142857,0.2092950927335546,0.1679623137658736
1593,RF,LGBM,0.016883116883116882,0.9420962008546323,0.014880588209479031
1593,RF,MLP,0.15454545454545454,0.5035678584762259,0.29041415626979766
1593,XGB,LGBM,0.39350649350649347,0.07758803344921028,0.5506432980348567
1593,XGB,MLP,-0.21038961038961035,0.35998449216768674,-0.1472814047596258
1593,LGBM,MLP,-0.14025974025974028,0.5442470998307317,-0.3127162675519647
1600,RF,XGB,0.40649350649350646,0.06745818431180065,0.8548230204885878
1600,RF,LGBM,0.33896103896103896,0.1328105963995839,0.5806083306523354
1600,RF,MLP,0.23896103896103899,0.2968491826193771,0.5089747748326934
1600,XGB,LGBM,0.23766233766233766,0.2995610974844405,0.6226417782155292
1600,XGB,MLP,0.033766233766233764,0.8844723124673912,0.5593392479445671
1600,LGBM,MLP,0.3194805194805195,0.15803468713885824,0.7659076731724295
1610,RF,XGB,0.35584415584415585,0.11338490933316327,0.23561972938707104
1610,RF,LGBM,0.06493506493506493,0.7797509033508971,-0.02223901310408375
1610,RF,MLP,0.448051948051948,0.04165618995678565,0.30491221375876765
1610,XGB,LGBM,-0.11948051948051949,0.6059550557298753,0.13039489767632673
1610,XGB,MLP,0.4077922077922078,0.06650304724796141,0.04169027047666992
1610,LGBM,MLP,-0.13116883116883118,0.5708891960684089,0.23269768438205585
1611,RF,XGB,0.7064935064935066,0.0003437390796187934,0.7135884189035769
1611,RF,LGBM,0.5181818181818182,0.016111558031212534,0.5381974622147166
1611,RF,MLP,0.3051948051948052,0.17852871608932544,0.4633632082745806
1611,XGB,LGBM,0.3038961038961039,0.18047767364208767,0.5514851286301532
1611,XGB,MLP,0.2701298701298701,0.2363077950605595,0.504531457977736
1611,LGBM,MLP,0.18961038961038962,0.41039115439621604,0.5455788998854493
1618,RF,XGB,0.7103896103896103,0.00030795937349621525,0.5551417094516637
1618,RF,LGBM,0.5610389610389611,0.00814481615489852,0.7377388270776135
1618,RF,MLP,0.23896103896103899,0.2968491826193771,0.4352838162970595
1618,XGB,LGBM,0.41558441558441556,0.06098538032444867,0.6816653881970041
1618,XGB,MLP,0.41818181818181815,0.05922578935165219,0.459494955053127
1618,LGBM,MLP,0.38311688311688313,0.0864783097986004,0.5966663035105417
1619,RF,XGB,0.6883116883116883,0.000561698520875261,0.7942499907344417
1619,RF,LGBM,0.32727272727272727,0.14757448251475364,0.8326096195764091
1619,RF,MLP,0.2506493506493506,0.2731235283481196,0.7671004005619922
1619,XGB,LGBM,0.2662337662337662,0.2433987795806379,0.710852734785378
1619,XGB,MLP,0.39610389610389607,0.07547637795047248,0.6731728350170032
1619,LGBM,MLP,-0.20519480519480518,0.37223736385432643,0.8369042329994238
1627,RF,XGB,-0.031168831168831172,0.893308173976082,0.7659703031854298
1627,RF,LGBM,0.1935064935064935,0.40065858838070295,0.7462402282686562
1627,RF,MLP,0.13376623376623376,0.5632192812726847,0.6904839731655377
1627,XGB,LGBM,0.1883116883116883,0.4136637589062404,0.9279486338583844
1627,XGB,MLP,0.023376623376623374,0.9198848317686953,0.8467780044590417
1627,LGBM,MLP,0.14155844155844155,0.5404880300232261,0.8647583382913997
1641,RF,XGB,0.8727272727272727,2.472856989509211e-07,0.8044573213628398
1641,RF,LGBM,0.7324675324675325,0.00015959227909270518,0.8143566583720794
1641,RF,MLP,0.21818181818181817,0.342048012047813,0.20606243420470824
1641,XGB,LGBM,0.6740259740259741,0.0008070969113009038,0.7936027093423582
1641,XGB,MLP,0.2831168831168831,0.21364780365132657,-0.0208784994431897
1641,LGBM,MLP,0.17142857142857143,0.45747702762159437,0.11862065810458969
1642,RF,XGB,0.21168831168831168,0.35695806367272104,0.5132442835534103
1642,RF,LGBM,0.11948051948051949,0.6059550557298753,0.7167454104636489
1642,RF,MLP,0.3246753246753247,0.15100567594389833,0.34278187962773193
1642,XGB,LGBM,0.5883116883116883,0.005027635105295531,0.854275820866595
1642,XGB,MLP,0.02857142857142857,0.9021562162960429,0.5258461256018265
1642,LGBM,MLP,-0.18961038961038962,0.41039115439621604,0.5711342590985753
1644,RF,XGB,0.5155844155844156,0.016746441238866275,0.5372671745005979
1644,RF,LGBM,0.37922077922077924,0.08999962703369178,0.507220389848141
1644,RF,MLP,0.0012987012987012987,0.9955422850919049,0.09480835612886909
1644,XGB,LGBM,0.5961038961038961,0.0043465544290327155,0.6833589894671487
1644,XGB,MLP,-0.11818181818181818,0.6099052209533065,0.30526279725106903
1644,LGBM,MLP,0.022077922077922082,0.9243230289105082,0.5985126540078487
1657,RF,XGB,0.6155844155844156,0.002971626516802123,0.83938931650946
1657,RF,LGBM,0.5493506493506494,0.009895938735993823,0.5577009859874525
1657,RF,MLP,-0.024675324675324677,0.9154489258699161,0.24407998896165087
1657,XGB,LGBM,0.4896103896103896,0.024270522021007424,0.6292171297850523
1657,XGB,MLP,0.10259740259740259,0.6580970577075416,0.5076987771520131
1657,LGBM,MLP,0.07012987012987014,0.7625997832797398,0.6439455741517104
1662,RF,XGB,0.37142857142857144,0.09735837325949603,0.596689396032975
1662,RF,LGBM,0.15844155844155844,0.49273603731315235,0.8477698803372924
1662,RF,MLP,0.26493506493506497,0.24579261871540747,0.731505354631202
1662,XGB,LGBM,0.32597402597402597,0.14928317187962065,0.7868876202353389
1662,XGB,MLP,0.3051948051948052,0.17852871608932544,0.5051759321366737
1662,LGBM,MLP,-0.1155844155844156,0.6178368603191974,0.6845695012060797
1667,RF,XGB,0.764935064935065,5.367236067318015e-05,0.5844471980413608
1667,RF,LGBM,0.6246753246753247,0.002467394475033326,0.6250216817069354
1667,RF,MLP,0.16623376623376623,0.471422022315551,0.36073435920787106
1667,XGB,LGBM,0.4246753246753247,0.054996018009894246,0.8348094031169491
1667,XGB,MLP,0.11818181818181818,0.6099052209533065,0.5517273809611237
1667,LGBM,MLP,0.14805194805194805,0.5218737233561959,0.5556694715999947
1676,RF,XGB,0.6311688311688312,0.0021529486113597883,0.35082892038757973
1676,RF,LGBM,0.7597402597402596,6.461161103085655e-05,0.8157088319212752
1676,RF,MLP,0.1987012987012987,0.3878822634645567,0.23486467349510678
1676,XGB,LGBM,0.5077922077922078,0.01877286191233981,0.606473297467097
1676,XGB,MLP,0.23376623376623373,0.3077875466640504,0.08072028378406601
1676,LGBM,MLP,0.23376623376623373,0.3077875466640504,0.21824347639239028
1682,RF,XGB,0.3948051948051948,0.07652675452161194,-0.07885871160949491
1682,RF,LGBM,0.5051948051948052,0.01949043669697085,0.49838226795385415
1682,RF,MLP,0.22727272727272727,0.32180000221155247,0.337533234699163
1682,XGB,LGBM,0.3246753246753247,0.15100567594389833,0.5746817171448092
1682,XGB,MLP,0.26493506493506497,0.24579261871540747,0.3298280343026677
1682,LGBM,MLP,0.3194805194805195,0.15803468713885824,0.6562674813296635
1691,RF,XGB,0.5168831168831168,0.0164265280840293,0.6886782353535587
1691,RF,LGBM,0.05064935064935065,0.8274046658865746,0.21700325272956417
1691,RF,MLP,0.07272727272727272,0.7540636728389067,-0.10780908339485826
1691,XGB,LGBM,0.28051948051948056,0.21806007395025545,0.003926958535117847
1691,XGB,MLP,-0.08831168831168833,0.7034559950013928,-0.16038881793443974
1691,LGBM,MLP,-0.2584415584415584,0.2579885873988545,-0.29881747664517133
1701,RF,XGB,0.6142857142857143,0.0030502365456209725,0.2807975628334136
1701,RF,LGBM,0.6467532467532467,0.001532768789018723,0.7342404761313879
1701,RF,MLP,0.5974025974025974,0.004240874117222793,0.68112489655731
1701,XGB,LGBM,0.35974025974025975,0.10921076405040114,0.47277361935780104
1701,XGB,MLP,0.3090909090909091,0.17276827264194697,0.4897849865963012
1701,LGBM,MLP,0.26233766233766237,0.25062562594134374,0.6280153942181997
1709,RF,XGB,0.5233766233766234,0.01490000636370951,0.6602396432431105
1709,RF,LGBM,0.6948051948051948,0.0004732256022351797,0.8285727438590996
1709,RF,MLP,0.1,0.6662641376986583,0.6675515127587696
1709,XGB,LGBM,0.34675324675324676,0.12357109818269166,0.7136683323592782
1709,XGB,MLP,0.3948051948051948,0.07652675452161194,0.6694355069348593
1709,LGBM,MLP,-0.18571428571428572,0.4202513335237499,0.8210900146299561
1712,RF,XGB,0.7571428571428571,7.077067993971979e-05,0.7762747900284024
1712,RF,LGBM,0.04155844155844156,0.858047776266044,0.40012757036507024
1712,RF,MLP,0.29480519480519485,0.19452701576620293,0.38832335229056564
1712,XGB,LGBM,-0.04285714285714286,0.8536570982478848,0.711455771885095
1712,XGB,MLP,0.21688311688311687,0.3450003269824448,0.5730678846483168
1712,LGBM,MLP,0.024675324675324677,0.9154489258699161,0.5100282940868069
1715,RF,XGB,0.7688311688311688,4.6558420458817486e-05,0.6090820608982448
1715,RF,LGBM,0.4584415584415585,0.03660450993249761,0.42885692984634916
1715,RF,MLP,-0.06363636363636363,0.7840544504932396,0.07523399634366602
1715,XGB,LGBM,0.37792207792207794,0.09119661406939472,0.750817512467245
1715,XGB,MLP,0.07922077922077922,0.7328457347746481,0.20861845783817262
1715,LGBM,MLP,0.032467532467532464,0.8888886581323973,0.16137814935004746
1719,RF,XGB,0.8844155844155844,1.0382942326089107e-07,0.7050903861633334
1719,RF,LGBM,0.8155844155844156,6.625472991270261e-06,0.7889978045359193
1719,RF,MLP,0.36883116883116884,0.09990670544494931,0.562163598485918
1719,XGB,LGBM,0.8662337662337661,3.863979616916554e-07,0.9826908291416413
1719,XGB,MLP,0.37142857142857144,0.09735837325949603,0.8178820457005147
1719,LGBM,MLP,0.4077922077922078,0.06650304724796141,0.8195387170748635
1720,RF,XGB,0.6584415584415585,0.0011733516954519037,0.7738850830303561
1720,RF,LGBM,0.20129870129870128,0.3815806896030638,0.45589074380587247
1720,RF,MLP,0.5116883116883117,0.01773639724372509,0.5220704751758438
1720,XGB,LGBM,-0.10259740259740259,0.6580970577075416,0.5447499977160906
1720,XGB,MLP,0.5454545454545454,0.010543755916837693,0.5222557359323944
1720,LGBM,MLP,0.29480519480519485,0.19452701576620293,0.6754380181572007
1723,RF,XGB,0.5220779220779221,0.015195754492505785,0.8458896856304462
1723,RF,LGBM,0.6246753246753247,0.002467394475033326,0.7926351883397542
1723,RF,MLP,0.12727272727272726,0.5824788611326692,0.3401195758373106
1723,XGB,LGBM,0.5649350649350648,0.007621096436507061,0.7155600405985061
1723,XGB,MLP,0.28181818181818186,0.2158464834864693,0.3717826903518677
1723,LGBM,MLP,0.43766233766233764,0.047233545714129424,0.7431101771793192
1733,RF,XGB,0.6935064935064935,0.0004898974010404606,0.6208397829976527
1733,RF,LGBM,-0.024675324675324677,0.9154489258699161,-0.03721654479574719
1733,RF,MLP,0.07532467532467534,0.7455550758529895,0.12318002712066964
1733,XGB,LGBM,-0.20649350649350648,0.3691521306594588,-0.46457289659573797
1733,XGB,MLP,-0.08831168831168833,0.7034559950013928,-0.2062940332416027
1733,LGBM,MLP,0.36103896103896105,0.10784449874176319,0.3705133067514233
1736,RF,XGB,0.7844155844155845,2.5628582377650183e-05,0.38773554980154695
1736,RF,LGBM,0.8207792207792207,5.160782548523603e-06,0.6693925965067662
1736,RF,MLP,0.26233766233766237,0.25062562594134374,0.27190373788503347
1736,XGB,LGBM,0.5467532467532468,0.010324082786185745,0.2257201554627116
1736,XGB,MLP,0.3974025974025974,0.0744368401691811,-0.06936930623247918
1736,LGBM,MLP,0.26103896103896107,0.25306481196664155,0.1596218888436811
1738,RF,XGB,0.4701298701298702,0.03150796285030202,0.8338520817231158
1738,RF,LGBM,0.7571428571428571,7.077067993971979e-05,0.8828910042963047
1738,RF,MLP,0.14285714285714285,0.5367409296165598,0.6000168153324479
1738,XGB,LGBM,0.6558441558441558,0.0012463317417583516,0.9758491228885902
1738,XGB,MLP,0.1909090909090909,0.4071327297448127,0.7498197689364139
1738,LGBM,MLP,0.21168831168831168,0.35695806367272104,0.742829194051814
1743,RF,XGB,0.503896103896104,0.01985737651415709,0.8195787705781648
1743,RF,LGBM,0.7142857142857142,0.00027542157748998224,0.8115642204057464
1743,RF,MLP,0.2857142857142857,0.2092950927335546,0.5266251368470793
1743,XGB,LGBM,0.7727272727272727,4.027735878701309e-05,0.6561561320791459
1743,XGB,MLP,0.38311688311688313,0.0864783097986004,0.4834243446595246
1743,LGBM,MLP,0.3818181818181818,0.08764053578453823,0.7709558679972486
1747,RF,XGB,0.6454545454545455,0.0015778975857754145,0.7321468739454546
1747,RF,LGBM,0.503896103896104,0.01985737651415709,0.6421763820294747
1747,RF,MLP,0.3103896103896104,0.17087682060108259,0.4350001517982588
1747,XGB,LGBM,0.34415584415584416,0.12659816458138168,0.5042661326212227
1747,XGB,MLP,0.2532467532467532,0.26801791447109463,0.46697514577448634
1747,LGBM,MLP,0.0987012987012987,0.6703614184969643,0.7301106198443053
1757,RF,XGB,0.6883116883116883,0.000561698520875261,0.8292416399979451
1757,RF,LGBM,0.6597402597402597,0.0011382402645393446,0.8405598640277361
1757,RF,MLP,0.23896103896103899,0.2968491826193771,0.5603530647231634
1757,XGB,LGBM,0.6896103896103896,0.0005429563727057949,0.9831429368543985
1757,XGB,MLP,0.15584415584415584,0.49994447453114993,0.7187942767464456
1757,LGBM,MLP,0.24675324675324672,0.2808956712631186,0.7118058699891915
1758,RF,XGB,0.574025974025974,0.006506006572823369,0.7616355518844418
1758,RF,LGBM,0.4753246753246753,0.02943042122641138,0.33751867201185404
1758,RF,MLP,0.2025974025974026,0.37845167579960404,0.3271251361271179
1758,XGB,LGBM,0.22077922077922077,0.3361880870952679,0.41934278878674813
1758,XGB,MLP,0.21818181818181817,0.342048012047813,0.5297298266781315
1758,LGBM,MLP,0.05324675324675325,0.8186916800528405,0.4133154536934008
1759,RF,XGB,0.8311688311688311,3.0551627702847524e-06,0.7274728955163233
1759,RF,LGBM,0.8220779220779221,4.842313369757495e-06,0.8084743124637024
1759,RF,MLP,0.4051948051948052,0.0684236454174195,0.586835728299627
1759,XGB,LGBM,0.7298701298701298,0.0001729791358214511,0.9812378352148025
1759,XGB,MLP,0.47792207792207797,0.028433024289660953,0.7749867681630174
1759,LGBM,MLP,0.5558441558441559,0.008888714088043445,0.7930448895049864
1777,RF,XGB,0.5272727272727272,0.014040563252064467,0.8558904196622407
1777,RF,LGBM,0.31428571428571433,0.16528805484305464,0.46495027724591276
1777,RF,MLP,0.18441558441558442,0.42356621430502056,0.1835485097580112
1777,XGB,LGBM,0.22077922077922077,0.3361880870952679,0.10208754585310818
1777,XGB,MLP,0.05844155844155843,0.8013282220179796,0.1043005771231737
1777,LGBM,MLP,0.20129870129870128,0.3815806896030638,0.2506215980183492
1780,RF,XGB,0.5974025974025974,0.004240874117222793,0.6084290413784325
1780,RF,LGBM,-0.012987012987012986,0.9554439323134464,-0.4484354677288384
1780,RF,MLP,0.14415584415584418,0.5330058743165694,0.1693192788697411
1780,XGB,LGBM,0.0038961038961038965,0.9866273665163273,-0.21921652579005346
1780,XGB,MLP,-0.087012987012987,0.7076308010268806,-0.37423713537786457
1780,LGBM,MLP,-0.11298701298701298,0.6258096347836315,-0.2876491968240054
