Model,Repetition_A,Repetition_B,test_position,Local_Spearman,Local_Cosine
RF,1,3,1271,0.5688311688311689,0.71374590399481
RF,1,3,1278,0.7272727272727273,0.8620539295571139
RF,1,3,1284,0.6948051948051948,0.8429693296134299
RF,1,3,1296,0.5792207792207792,0.9150423008117914
RF,1,3,1309,0.9025974025974025,0.7877183642844044
RF,1,3,1310,0.36883116883116884,0.7813186885431268
RF,1,3,1317,0.8805194805194804,0.8233527250496655
RF,1,3,1320,0.6792207792207793,0.8406048747614483
RF,1,3,1328,0.7363636363636364,0.9604272602316303
RF,1,3,1334,0.8584415584415584,0.9315116134405482
RF,1,3,1339,0.6298701298701298,0.8970365945436795
RF,1,3,1345,0.44415584415584414,0.7098996874128539
RF,1,3,1347,0.3194805194805195,0.7794964900976575
RF,1,3,1361,0.7792207792207791,0.8808876032918581
RF,1,3,1366,0.896103896103896,0.9466955667279753
RF,1,3,1378,0.4701298701298702,0.6856669817384475
RF,1,3,1379,0.4636363636363636,0.40512393284783066
RF,1,3,1385,0.4974025974025974,0.7132744777543703
RF,1,3,1391,0.5896103896103897,0.7939778868315516
RF,1,3,1393,0.36233766233766235,0.6366685322984331
RF,1,3,1417,0.7532467532467532,0.805200788216104
RF,1,3,1421,0.5402597402597402,0.8776527609453165
RF,1,3,1424,0.6831168831168831,0.7936211647643271
RF,1,3,1435,0.7298701298701298,0.9158109499752785
RF,1,3,1436,0.6675324675324676,0.9078124713912705
RF,1,3,1457,0.6298701298701298,0.8828409594682812
RF,1,3,1458,0.3766233766233766,0.5173818322773098
RF,1,3,1460,0.12987012987012986,0.3162597218440595
RF,1,3,1468,0.8,0.8772050588719693
RF,1,3,1471,0.8246753246753247,0.926627764366688
RF,1,3,1477,0.34675324675324676,0.6310442553274385
RF,1,3,1480,0.3818181818181818,0.652569111752291
RF,1,3,1481,0.5779220779220778,0.7482292947005682
RF,1,3,1487,0.638961038961039,0.917257964722882
RF,1,3,1489,0.6428571428571428,0.9233577565679005
RF,1,3,1491,0.47402597402597396,0.5538799428369368
RF,1,3,1497,0.8064935064935065,0.8925980589899108
RF,1,3,1501,0.7324675324675325,0.874798496615615
RF,1,3,1505,0.7727272727272727,0.9024583517208149
RF,1,3,1519,0.16103896103896104,0.3568237603514294
RF,1,3,1527,0.7142857142857142,0.7498154372906554
RF,1,3,1530,0.8766233766233766,0.8976959326608055
RF,1,3,1531,0.7402597402597402,0.9499301244742409
RF,1,3,1539,0.7922077922077921,0.7816878340792415
RF,1,3,1540,0.4324675324675325,0.9006822908983255
RF,1,3,1543,0.5571428571428572,0.5009402656965538
RF,1,3,1544,0.6753246753246753,0.9422801617772821
RF,1,3,1552,0.8883116883116883,0.9326929990668146
RF,1,3,1555,0.8974025974025974,0.8782714500712157
RF,1,3,1556,0.5597402597402598,0.5443503671880762
RF,1,3,1561,0.5181818181818182,0.8024653567695689
RF,1,3,1565,0.7298701298701298,0.9638877917430859
RF,1,3,1573,0.45194805194805193,0.7686480922639091
RF,1,3,1587,0.6857142857142857,0.9515914407681855
RF,1,3,1588,0.8480519480519481,0.8246003730554672
RF,1,3,1593,0.4584415584415585,0.43434216882264814
RF,1,3,1600,0.6740259740259741,0.838757887619535
RF,1,3,1610,0.47792207792207797,0.6908935176038132
RF,1,3,1611,0.9012987012987014,0.5203613175148846
RF,1,3,1618,0.851948051948052,0.8875021592070792
RF,1,3,1619,0.4688311688311688,0.7360776219498332
RF,1,3,1627,0.6155844155844156,0.9482392930922493
RF,1,3,1641,0.877922077922078,0.8728008283991089
RF,1,3,1642,0.7714285714285715,0.9429662913175489
RF,1,3,1644,0.8129870129870129,0.7924215074141491
RF,1,3,1657,0.5714285714285714,0.8281864344464159
RF,1,3,1662,0.4805194805194805,0.8690840603455081
RF,1,3,1667,0.5467532467532468,0.7846326268429498
RF,1,3,1676,0.8766233766233766,0.8850676219149815
RF,1,3,1682,0.5,0.20709171346944058
RF,1,3,1691,0.3233766233766234,0.5617370048782623
RF,1,3,1701,0.5844155844155844,0.7236239566220845
RF,1,3,1709,0.6077922077922078,0.7879818763071722
RF,1,3,1712,0.7961038961038961,0.9016503651398761
RF,1,3,1715,0.8818181818181818,0.9271246596013043
RF,1,3,1719,0.8493506493506494,0.8863826087215796
RF,1,3,1720,0.7714285714285715,0.8451774706766801
RF,1,3,1723,0.890909090909091,0.9351314192545352
RF,1,3,1733,0.8116883116883117,0.7603933521888608
RF,1,3,1736,0.7896103896103897,0.5743481469965134
RF,1,3,1738,0.764935064935065,0.9535791789709818
RF,1,3,1743,0.7246753246753247,0.6693484334144898
RF,1,3,1747,0.8090909090909091,0.7963670721134448
RF,1,3,1757,0.7376623376623377,0.9587834643045158
RF,1,3,1758,0.7909090909090909,0.8777410447890001
RF,1,3,1759,0.8714285714285716,0.9240359397887683
RF,1,3,1777,0.41038961038961036,0.569830112562502
RF,1,3,1780,0.6714285714285714,0.7623508512824646
RF,1,4,23,0.6376623376623376,0.8527952711558195
RF,1,4,29,0.864935064935065,0.9243407785499407
RF,1,4,30,0.5779220779220778,0.5853489451207227
RF,1,4,32,0.5155844155844156,0.6890962589234779
RF,1,4,44,0.8025974025974025,0.896736802309303
RF,1,4,49,0.7948051948051948,0.8256346025244611
RF,1,4,51,0.448051948051948,0.8546708189201974
RF,1,4,59,0.8454545454545455,0.8870895650383925
RF,1,4,65,0.8467532467532467,0.9440683178510221
RF,1,4,67,0.8831168831168831,0.977794468022745
RF,1,4,69,0.8168831168831169,0.8685894223678204
RF,1,4,70,0.8207792207792207,0.856073476042834
RF,1,4,71,0.5493506493506494,0.8482379016206851
RF,1,4,73,0.7675324675324675,0.5917984411708556
RF,1,4,76,0.7701298701298702,0.7980096715061449
RF,1,4,78,0.8194805194805195,0.9227398120782725
RF,1,4,99,0.803896103896104,0.7829920512288665
RF,1,4,109,0.6987012987012987,0.6668165567151257
RF,1,4,111,0.725974025974026,0.8237329632488973
RF,1,4,115,0.5792207792207792,0.9284869659094661
RF,1,4,123,0.6909090909090909,0.86962384856043
RF,1,4,124,0.8337662337662338,0.928928817318066
RF,1,4,135,0.851948051948052,0.8125116654080131
RF,1,4,162,0.7870129870129869,0.8760858239508085
RF,1,4,168,0.7714285714285715,0.7043553605638694
RF,1,4,173,0.6948051948051948,0.751217452392218
RF,1,4,185,0.20779220779220778,0.7866977430177957
RF,1,4,188,0.8311688311688311,0.8891200561371799
RF,1,4,196,0.638961038961039,0.9310298208162592
RF,1,4,203,0.6714285714285714,0.7847243645225529
RF,1,4,210,0.8831168831168831,0.9655551388769421
RF,1,4,212,0.6948051948051948,0.8684414179379092
RF,1,4,220,0.5922077922077922,0.8373446285739948
RF,1,4,233,0.7077922077922078,0.7371492747792947
RF,1,4,237,0.864935064935065,0.9314813174773735
RF,1,4,239,0.6298701298701298,0.7948762622344158
RF,1,4,240,0.6207792207792208,0.9306192903213187
RF,1,4,247,0.764935064935065,0.7393700740658051
RF,1,4,251,0.8025974025974025,0.8404494483392884
RF,1,4,254,0.6987012987012987,0.8898949662925577
RF,1,4,259,0.8740259740259739,0.9470480603078852
RF,1,4,261,0.8935064935064935,0.913868772149454
RF,1,4,270,0.7532467532467532,0.9579004424711495
RF,1,4,275,0.6727272727272726,0.6297330474729896
RF,1,4,289,0.8740259740259739,0.9749060852511429
RF,1,4,297,0.8935064935064935,0.9140627754024775
RF,1,4,298,0.774025974025974,0.9226671468654469
RF,1,4,303,0.8,0.9227662245354931
RF,1,4,305,0.6714285714285714,0.7794386799215963
RF,1,4,316,0.4766233766233766,0.25145472484783404
RF,1,4,322,0.8077922077922077,0.736732076784121
RF,1,4,324,0.6883116883116883,0.9586823273911044
RF,1,4,331,0.7701298701298702,0.8402494037062271
RF,1,4,332,0.7324675324675325,0.8072661224100772
RF,1,4,339,0.5935064935064935,0.8759704934607796
RF,1,4,342,0.24805194805194808,0.7945497411255076
RF,1,4,344,0.6272727272727273,0.8311657203439058
RF,1,4,350,0.32727272727272727,0.8624494473877933
RF,1,4,351,0.34675324675324676,0.7425160523928845
RF,1,4,352,0.8714285714285716,0.7614650118291861
RF,1,4,354,0.7155844155844155,0.46279336631170676
RF,1,4,365,0.487012987012987,0.887819200548427
RF,1,4,366,0.5506493506493506,0.6446649835940013
RF,1,4,371,0.8844155844155844,0.9574709324631925
RF,1,4,374,0.7597402597402596,0.7746564893857298
RF,1,4,382,0.8246753246753247,0.9322848465807648
RF,1,4,383,0.3701298701298701,0.8557870385308676
RF,1,4,394,0.8558441558441559,0.9513977809797846
RF,1,4,398,0.4831168831168831,0.7836043181597165
RF,1,4,411,0.6506493506493506,0.8730506339662175
RF,1,4,413,0.4688311688311688,0.6502989108262446
RF,1,4,415,0.864935064935065,0.6548392847061354
RF,1,4,416,0.6441558441558441,0.7073894295612172
RF,1,4,422,0.7311688311688312,0.9323977737240634
RF,1,4,426,0.7623376623376623,0.7955837461296745
RF,1,4,429,0.8935064935064935,0.6521416778104304
RF,1,4,432,0.8831168831168831,0.9215490138518141
RF,1,4,439,0.7753246753246753,0.9392647104371659
RF,1,4,450,0.7818181818181819,0.9436275443330475
RF,1,4,453,0.5558441558441559,0.527856272893514
RF,1,4,462,0.7779220779220779,0.8659614607205833
RF,1,4,464,0.9155844155844156,0.9461810972239196
RF,1,4,471,0.7636363636363636,0.9332203249151435
RF,1,4,479,0.8636363636363636,0.900497960401414
RF,1,4,481,0.7766233766233767,0.8412916833365816
RF,1,4,482,0.8194805194805195,0.6944902959012511
RF,1,4,483,0.7623376623376623,0.9696354195817571
RF,1,4,485,0.7753246753246753,0.9650267843845803
RF,1,4,495,0.7389610389610389,0.959017530906477
RF,1,4,506,0.5402597402597402,0.5437873884204673
RF,1,4,514,0.39090909090909093,0.5361311222119306
RF,1,4,518,0.8103896103896104,0.8158760804754819
RF,1,4,526,0.7246753246753247,0.8468595486417503
RF,1,4,527,0.6831168831168831,0.6708153124987187
RF,1,4,530,0.7454545454545455,0.9375548836883262
RF,1,4,534,0.5792207792207792,0.8472451448004905
RF,1,4,535,0.5324675324675324,0.5872024051656026
RF,1,4,544,0.5064935064935064,0.2966855879305168
RF,1,4,548,0.8532467532467533,0.7895253167343577
RF,1,4,561,0.48181818181818176,0.9085924468844467
RF,1,4,567,0.6714285714285714,0.904262167360544
RF,1,4,576,0.7909090909090909,0.8184605485280944
RF,1,4,582,0.8324675324675326,0.7606145151775929
RF,1,4,583,0.6714285714285714,0.8875438424511296
RF,1,4,584,0.5337662337662338,0.8941645967274905
RF,1,4,585,0.7454545454545455,0.7930419576949349
RF,1,4,588,0.8142857142857143,0.7202632726018438
RF,1,4,590,0.7142857142857142,0.9511828187224496
RF,1,4,593,0.6519480519480519,0.8983066496058221
RF,1,4,596,0.8896103896103895,0.8651021549360752
RF,1,4,602,0.7974025974025974,0.8258487479620398
RF,1,4,609,0.5688311688311689,0.5505253099038437
RF,1,4,610,0.7285714285714285,0.8221757868116425
RF,1,4,613,0.8155844155844156,0.8257499232905032
RF,1,4,617,0.6883116883116883,0.8819458394648612
RF,1,4,628,0.6805194805194805,0.9158563790312226
RF,1,4,631,0.8597402597402597,0.9211308395718673
RF,1,4,637,0.7233766233766233,0.7449496665365926
RF,1,4,650,0.7,0.6797965548001635
RF,1,4,651,0.6935064935064935,0.881705824008539
RF,1,4,654,0.7246753246753247,0.6964372925709003
RF,1,4,660,0.7974025974025974,0.7868837095625267
RF,1,4,680,0.6337662337662338,0.7127718156030891
RF,1,4,693,0.7636363636363636,0.8442918289456325
RF,1,4,705,0.6233766233766234,0.9279924101824891
RF,1,4,710,0.8506493506493505,0.6476517579727892
RF,1,4,720,0.7844155844155845,0.8116245775982986
RF,1,4,721,0.7909090909090909,0.9022380610906315
RF,1,4,733,0.9025974025974025,0.9716121782793671
RF,1,4,736,0.7428571428571429,0.9550953980472463
RF,1,4,741,0.6467532467532467,0.7349083776730694
RF,1,4,756,0.4688311688311688,0.4209858463300153
RF,1,4,757,0.8792207792207792,0.8490168505498764
RF,1,4,764,0.8623376623376624,0.9205950931797936
RF,1,4,771,0.9064935064935065,0.9410466688008544
RF,1,4,777,0.8259740259740259,0.7761037083154301
RF,1,4,778,0.8272727272727272,0.7376725930511135
RF,1,4,780,0.6454545454545455,0.8766089899203576
RF,1,4,781,0.7363636363636364,0.8623359406108475
RF,1,4,782,0.8168831168831169,0.8069067630727258
RF,1,4,798,0.8623376623376624,0.9342171841504683
RF,1,4,799,0.7376623376623377,0.960812563526787
RF,1,4,816,0.8337662337662338,0.7052792549736133
RF,1,4,817,0.6428571428571428,0.6284937976638711
RF,1,4,824,0.835064935064935,0.7757621206749715
RF,1,4,838,0.6428571428571428,0.8583680515923588
RF,1,4,842,0.7467532467532467,0.8910263913322526
RF,1,4,846,0.748051948051948,0.9284679506632978
RF,1,4,857,0.2727272727272727,0.7634129974162264
RF,1,4,867,0.7987012987012986,0.9285754887218721
RF,1,4,869,0.7753246753246753,0.9256063955793619
RF,1,4,886,0.512987012987013,0.5723265439330915
RF,1,4,889,0.7220779220779221,0.7734476309583271
RF,1,4,893,0.49610389610389616,0.7877809299664779
RF,1,4,904,0.7987012987012986,0.7974095281079083
RF,1,4,914,0.5961038961038961,0.8906365470424676
RF,1,4,926,0.6948051948051948,0.9623764532381103
RF,1,4,936,0.5727272727272726,0.45008774906442106
RF,1,4,939,0.8753246753246753,0.8951511849353653
RF,1,4,941,0.8337662337662338,0.771304109250581
RF,1,4,943,0.6298701298701298,0.6006438820448708
RF,1,4,946,0.7571428571428571,0.8975169654623841
RF,1,4,952,0.7870129870129869,0.7610410923135026
RF,1,4,965,0.6805194805194805,0.943633141599578
RF,1,4,988,0.8818181818181818,0.9729488179591582
RF,1,4,994,0.7636363636363636,0.8853286287743504
RF,1,4,1004,0.6909090909090909,0.7915517723013219
RF,1,4,1009,0.8467532467532467,0.9247603090087134
RF,1,4,1018,0.735064935064935,0.9369891377956251
RF,1,4,1033,0.8415584415584414,0.8986242640097857
RF,1,4,1034,0.8857142857142857,0.9127036913709675
RF,1,4,1043,0.877922077922078,0.8554133540851756
RF,1,4,1061,0.7870129870129869,0.9129129694363249
RF,1,4,1073,0.896103896103896,0.9006983793785756
RF,1,4,1074,0.5649350649350648,0.5575940181472705
RF,1,4,1079,0.6948051948051948,0.9126719696684851
RF,1,4,1084,0.9155844155844156,0.8787635348753828
RF,1,4,1106,0.7103896103896103,0.22666445589814208
RF,1,4,1108,0.5428571428571428,0.5418234463882506
RF,1,4,1110,0.5714285714285714,0.4522399014650235
RF,1,4,1111,0.5545454545454546,0.7996443550812335
RF,1,4,1113,0.8870129870129868,0.9120888779217703
RF,1,4,1114,0.7792207792207791,0.9156783736854714
RF,1,4,1117,0.8103896103896104,0.921953335199612
RF,1,4,1132,0.8181818181818182,0.6291201956114318
RF,1,4,1137,0.8454545454545455,0.906135722806548
RF,1,4,1138,0.6818181818181818,0.9519429035772315
RF,1,4,1140,0.6675324675324676,0.6402260313099568
RF,1,4,1142,0.835064935064935,0.9024817187016551
RF,1,4,1145,0.42987012987012985,0.678685963158193
RF,1,4,1146,0.5701298701298702,0.9544433077316731
RF,1,4,1151,0.8259740259740259,0.9520518093537871
RF,1,4,1168,0.7363636363636364,0.847981752674265
RF,1,4,1169,0.7961038961038961,0.8240664871796766
RF,1,4,1177,0.9025974025974025,0.9160783086304214
RF,1,4,1178,0.6740259740259741,0.8834875308381481
RF,1,4,1182,0.8311688311688311,0.8084546653913478
RF,1,4,1190,0.38311688311688313,0.7419065469630453
RF,1,4,1197,0.6558441558441558,0.7912938693272417
RF,1,4,1204,0.8506493506493505,0.915860118550273
RF,1,4,1208,0.8532467532467533,0.9403383669644757
RF,1,4,1211,0.6740259740259741,0.9014418912543584
RF,1,4,1220,0.7662337662337663,0.8419519645686132
RF,1,4,1226,0.8506493506493505,0.875209770952444
RF,1,4,1235,0.8207792207792207,0.8859427428209652
RF,1,4,1240,0.774025974025974,0.904379304469143
RF,1,4,1249,0.8142857142857143,0.9292831041783871
RF,1,4,1253,0.5207792207792208,0.5243482367462795
RF,1,4,1255,0.9493506493506494,0.9881922752946894
RF,1,4,1258,0.7753246753246753,0.8064833980642944
RF,1,4,1262,0.7207792207792209,0.6560316149819533
RF,1,4,1268,0.8584415584415584,0.9613442220953868
RF,1,4,1271,0.8428571428571429,0.8775231753907461
RF,1,4,1278,0.7701298701298702,0.8983274284445104
RF,1,4,1284,0.6558441558441558,0.8486157900978837
RF,1,4,1296,0.4753246753246753,0.9468837362606719
RF,1,4,1309,0.8597402597402597,0.8721748519054171
RF,1,4,1310,0.7584415584415585,0.8780853681813507
RF,1,4,1317,0.7831168831168831,0.7667875540121593
RF,1,4,1320,0.6727272727272726,0.8705087832898105
RF,1,4,1328,0.7909090909090909,0.9599530538778813
RF,1,4,1334,0.857142857142857,0.9046466267531659
RF,1,4,1339,0.7181818181818181,0.7582599811427533
RF,1,4,1345,0.7961038961038961,0.6930552216304144
RF,1,4,1347,0.5116883116883117,0.9018504322883721
RF,1,4,1361,0.7831168831168831,0.9434065410177578
RF,1,4,1366,0.7948051948051948,0.7857893575586097
RF,1,4,1378,0.6779220779220779,0.7538797486622532
RF,1,4,1379,0.7272727272727273,0.7607877437056105
RF,1,4,1385,0.5597402597402598,0.8994383159501923
RF,1,4,1391,0.6922077922077923,0.8057241378397507
RF,1,4,1393,0.7870129870129869,0.8738468226439787
RF,1,4,1417,0.6753246753246753,0.7145354812589384
RF,1,4,1421,0.6623376623376622,0.9349911240354092
RF,1,4,1424,0.890909090909091,0.9039025651927712
RF,1,4,1435,0.7727272727272727,0.9240325298466354
RF,1,4,1436,0.5233766233766234,0.9020014881875263
RF,1,4,1457,0.6714285714285714,0.8980686802298394
RF,1,4,1458,0.8662337662337661,0.6552700251222269
RF,1,4,1460,0.42727272727272725,0.7791310902205214
RF,1,4,1468,0.5818181818181818,0.7967819303768586
RF,1,4,1471,0.8974025974025974,0.9674197761743677
RF,1,4,1477,0.6116883116883116,0.8166539110414598
RF,1,4,1480,0.7064935064935066,0.9093486385289784
RF,1,4,1481,0.7545454545454545,0.8923784171416531
RF,1,4,1487,0.7116883116883117,0.8941250483502458
RF,1,4,1489,0.8012987012987013,0.9572043917184636
RF,1,4,1491,0.5857142857142857,0.566039234649271
RF,1,4,1497,0.7506493506493507,0.8943387247967223
RF,1,4,1501,0.7428571428571429,0.8775756397708384
RF,1,4,1505,0.9051948051948051,0.8133153522404055
RF,1,4,1519,0.5142857142857142,0.6444194636342031
RF,1,4,1527,0.7961038961038961,0.7540829928088338
RF,1,4,1530,0.8298701298701299,0.9017200487530698
RF,1,4,1531,0.8675324675324675,0.970836560654956
RF,1,4,1539,0.8844155844155844,0.8463590564948613
RF,1,4,1540,0.8896103896103895,0.9162423389902093
RF,1,4,1543,0.8103896103896104,0.8212290222133438
RF,1,4,1544,0.8675324675324675,0.959651761362317
RF,1,4,1552,0.7636363636363636,0.8839713156696177
RF,1,4,1555,0.9428571428571428,0.911284048845578
RF,1,4,1556,0.2987012987012987,0.5916342546657322
RF,1,4,1561,0.8285714285714286,0.8750139204714658
RF,1,4,1565,0.7337662337662337,0.9598136845989846
RF,1,4,1573,0.6571428571428571,0.8152272079552655
RF,1,4,1587,0.8129870129870129,0.8480817224141858
RF,1,4,1588,0.7415584415584415,0.8598626636175667
RF,1,4,1593,0.6077922077922078,0.6433533733897315
RF,1,4,1600,0.6753246753246753,0.9088440328393445
RF,1,4,1610,0.7818181818181819,0.7932520777715341
RF,1,4,1611,0.9272727272727272,0.8349573330012648
RF,1,4,1618,0.8376623376623376,0.8956550022280719
RF,1,4,1619,0.5311688311688313,0.8235330617613311
RF,1,4,1627,0.8,0.9544348258804531
RF,1,4,1641,0.877922077922078,0.9024365457712386
RF,1,4,1642,0.8129870129870129,0.8794285746584724
RF,1,4,1644,0.8714285714285716,0.8568483177151588
RF,1,4,1657,0.8012987012987013,0.8626438899133615
RF,1,4,1662,0.6493506493506493,0.8125269686277079
RF,1,4,1667,0.7571428571428571,0.7680525234909645
RF,1,4,1676,0.7675324675324675,0.8784417475775771
RF,1,4,1682,0.5688311688311689,0.25829502327102566
RF,1,4,1691,0.6337662337662338,0.7521443192382491
RF,1,4,1701,0.8116883116883117,0.9236084288219755
RF,1,4,1709,0.7415584415584415,0.7977284942091055
RF,1,4,1712,0.7844155844155845,0.8476316991769308
RF,1,4,1715,0.8727272727272727,0.7205414920710732
RF,1,4,1719,0.8103896103896104,0.9497360844120031
RF,1,4,1720,0.8246753246753247,0.7501274395650462
RF,1,4,1723,0.7922077922077921,0.9273096600416715
RF,1,4,1733,0.6584415584415585,0.8626999549995128
RF,1,4,1736,0.7727272727272727,0.7413802012943816
RF,1,4,1738,0.8636363636363636,0.9725911556227254
RF,1,4,1743,0.7584415584415585,0.7395836096979538
RF,1,4,1747,0.7805194805194805,0.9140131716686061
RF,1,4,1757,0.8116883116883117,0.9670463723246304
RF,1,4,1758,0.8207792207792207,0.8820129128481454
RF,1,4,1759,0.8220779220779221,0.934067895830288
RF,1,4,1777,0.5324675324675324,0.6418027251496687
RF,1,4,1780,0.7493506493506493,0.8406682630782186
RF,1,5,23,0.5558441558441559,0.7906115939394928
RF,1,5,29,0.5298701298701299,0.907099872597471
RF,1,5,30,0.6571428571428571,0.796198953330128
RF,1,5,32,0.7220779220779221,0.8498072977098073
RF,1,5,44,0.7831168831168831,0.9567482336009933
RF,1,5,49,0.8636363636363636,0.9133658260588797
RF,1,5,51,0.6324675324675325,0.8930199494666488
RF,1,5,59,0.5402597402597402,0.6726714463324722
RF,1,5,65,0.6740259740259741,0.9012591175602708
RF,1,5,67,0.8090909090909091,0.9321094250040144
RF,1,5,69,0.5272727272727272,0.5053571030119612
RF,1,5,70,0.6194805194805195,0.7630295678012502
RF,1,5,71,0.7506493506493507,0.9421303893210287
RF,1,5,73,0.7571428571428571,0.7274438718317489
RF,1,5,76,0.8402597402597403,0.9218984877648145
RF,1,5,78,0.8376623376623376,0.9442030585757236
