test_index,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
771,-0.009903453089318646,0.04863250190524923,-0.004851614767139836,0.0,0.001202699889718133,-0.01148149501720127,-0.00012070594704709946,0.013174592212872085,0.008380202248090426,0.0016009401317569427,6.132168666226789e-05,0.005316570026889167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,-0.00450609672495375,-0.014479302940044363,-0.007423443797542859,0.0,-0.01058825365254961,0.004569508729905465,8.523962984327227e-05,-0.009225948209077614,0.006288433341469499,0.0003041872367339238,0.0009295754984486849,-0.0005387286470113395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,0.02996712229169134,0.05050844967508056,0.04877935210156238,-1.3572895841207355e-06,0.029424842920210494,-0.010772537712923622,-0.0006798532953689574,-0.0020117524576801315,-0.030813351584106384,0.0005184410255765215,0.0008284946766070789,-0.014598966834570319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,0.005737944614143089,-0.019829711051288543,-0.0004294482795194199,0.0,-0.00021627096596375849,0.007776196890713436,0.00010216100490652024,0.004006587361450329,0.0006852255912599503,-7.279442258095514e-05,0.0002736348513280973,0.0071717998946655825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,0.005568811671987532,-0.02133422141122537,0.00013789807600005587,0.0,-0.010481224295906486,0.007835741444200722,6.110579241067171e-05,-0.003651719775257334,0.003770801093614864,-0.00018042151986719546,0.00026344966376200317,0.007776663754582387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,-0.0022742307985436127,-0.020172952798557162,0.0019488017619551101,0.0,-0.012163044043256832,0.004180243402602173,5.493878154084086e-05,-0.008180957402967124,0.003973998626170214,-0.0002425761840049745,0.0007540492666885257,0.006022925642098471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,-0.0032686829060639866,0.0094641256635623,-0.004461752132065158,0.0,-0.012529089909903632,0.003908666819088466,0.00015341190213803203,-0.007834716879551706,0.004511334439175698,0.00047008366328554985,0.0010284962382866069,0.0005151737009282442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,-0.003717471285431202,-0.021470271444086392,0.0009215123812282399,0.0,0.004902870642945345,0.003149142792249222,-0.0008130212590913288,0.013161865974875581,0.010560445871442425,0.0016316541874903123,0.0004960237250634236,0.009891045242848123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,0.005467563372749282,0.04100578993307863,-0.0056116667959940966,0.0,0.0059920194086771515,-0.01660525117339148,0.0015611240375437774,0.012321279642765148,0.007563343763258672,0.00095995018058602,9.42824913363438e-05,-0.022544749498410965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,-0.0026768382089721854,0.033736826345584635,-0.009523906525864732,0.0,-0.009578224974602563,0.006056125407244508,9.732185048051178e-05,0.0041567737416607995,0.005176473323153914,0.00047828830763137377,0.00028530967712868003,0.0015372568036355005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,0.005531303025927628,-0.013669312246829577,-0.006127961362126371,0.0,0.003386847571027829,0.009151589808784593,0.00010756601870525628,0.0037846206521498973,0.007082533092234371,0.0009467094722731417,0.00030102222692221406,0.007715163154639413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,-0.020999058696297652,-0.020646217856055957,0.0050717717075531256,0.0,0.0033756923570399523,-0.00965013797872416,8.719597011804581e-05,0.0008578928149086096,0.0031683570568839057,0.0007043028541693275,0.0002819482420454733,-0.009505053495536231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,-0.015042699056903076,0.053174132122821904,-0.009389411937227123,0.0,0.0014262526154789157,-0.01191196726328144,0.00017008465714752675,0.005871683304394537,0.006876193632970171,0.0013970358144615603,0.00031357983680209146,0.00872765216714015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,0.005156403428372869,-0.01980801475417138,0.0015740723103681376,0.0,0.012454305653111532,0.016356581153945626,7.053330074995755e-05,0.004024290783822835,0.01281487577660755,0.0002377593096025521,0.0002416403600363992,0.01486720073336528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,-0.0035954154169758113,-0.014302850634112473,-0.007294103123185778,0.0,-0.012539380826219713,0.004217895861415855,9.368967788759619e-05,-0.008893205398696863,0.006566873451083666,0.0004320924579678831,0.0002311042958172038,-0.00023592439253206977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,0.009289521083696855,0.053434637129344084,0.005144650231013657,-1.3572895841207355e-06,0.04199092306779221,-0.018356593224955305,-0.0016584110529947794,-0.004872811315007084,-0.043001003865097115,-0.004618928047682403,-0.00024372842183765898,-0.01968660333838443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,-0.012768037367891338,-0.03526734396737993,0.007671658205163112,3.471290983725339e-06,0.0002644713096560736,-0.01305844053403689,0.0015727280924329535,0.014198277357086226,0.00976736602143319,0.0015559404470468507,0.00042836367472773415,-0.0005285652540851515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,0.0039538255107981965,0.03998040653003045,-0.004025839352871117,0.0,0.006072214678497403,-0.00974931801062212,-0.00012337105697952212,0.01458280369901331,0.007554487145471285,0.0015022824580228189,-6.082989188143983e-05,-0.003652590480173785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,-0.002680868224670121,0.0524341527083925,-0.005109252749025473,0.0,0.00418376393361541,-0.012780035193140976,-0.00010742865852080286,0.015899446051084853,0.010065153464429386,0.0009822991586725038,8.786757582129211e-05,0.00013822971599893207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,0.002591387557699818,-0.01834507753480466,-0.010582234363046155,0.0,-0.00821574765937612,0.007567991846044606,0.00010069203213788569,0.0027189008254799776,0.0017904763630076559,-0.00023556433325666148,0.0002475757605861872,0.005455190378909265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,0.00552632589210134,-0.021253089932897637,0.006770378738274303,0.0,-0.0033648044713231683,0.007126449059119295,0.00011352378292940557,-0.005971792850518795,0.004232997131184675,-0.0001924245413601966,0.0002643755910685286,0.0078070133608594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,-0.0036275104381729762,0.007991050816708594,-0.002783601010687562,0.0,-0.009914429983882655,0.0032435594968319493,0.00010341190034523606,-0.00993095732799702,0.004430207755085576,0.0004520431339642528,0.001000021921354346,-0.0024980487440234354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,-0.0024237976095992054,-0.025825905592928394,-0.00651437126851306,0.0,0.0016040481150571394,0.01200900075088157,0.00016236910683801398,0.0036708167969027273,0.0117464745883899,0.0010548265705892846,0.0004678192042047158,0.008968822488111528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,0.006595805598499283,0.038252204368036474,-0.0026701503949880133,0.0,0.006889519821684189,-0.010980577223949694,0.0016102818146464415,0.016011693528821525,0.007421340671189682,0.0013982243151758667,-1.0296947148162871e-05,0.008951408491075199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,-0.005481416986231125,-0.01593411644486878,-0.0074187301704841955,0.0,-0.009795366391717835,0.004452615781915483,8.523962984327227e-05,-0.009283795829196606,0.004456814044751809,0.000275409451833184,0.0007668613782152534,-0.0011928802257216375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,0.0026085737975790834,0.034418418862278484,-0.01367785336351517,0.0,0.007004661299511099,0.01168097167850192,0.00014454407384619116,0.004012619353347873,0.01294048762159946,0.0007984855622135001,0.0002925318980123848,0.006739657359662488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,0.004331025262044932,-0.015919013136935972,-0.006829835701983029,0.0,0.010392000113197354,0.013956353231419598,0.00015240728913340718,0.00752878368140955,0.007710533747404043,0.0009543340332584194,0.0003010222245939076,0.011343842649316684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,0.00428742613430586,-0.005022015013228156,0.025190418278316428,0.0,-0.012553732159449282,0.004896543992581428,7.002563506830484e-05,-0.0018026621424235146,0.004176549577434799,-3.16354546293951e-05,-0.004111744250385527,0.007240684777605111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,0.009196957028470933,-0.02273169671204414,-0.0008595330990647199,0.0,0.006925542921580927,0.011499546004743025,9.13623662199825e-05,0.0020260575345901087,0.007913826057338156,0.0003154681429441553,0.00027708130161045117,0.011907456287335662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,-0.011889221761307453,-0.021155518594605384,-0.0032798627239571942,3.471290983725339e-06,0.0032446886903153426,0.012788348338090146,0.00016072214086307213,0.006364033197933168,0.010548912062631643,0.000448905380708311,0.0005314186106261332,0.010133457417600767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,0.0035229672273908363,-0.014329901977498593,-0.009190238354512985,0.0,-0.0019095090633891231,0.007492789355651439,8.523962984327227e-05,-0.010431588413437111,0.011073439354477159,0.0007586638213706464,0.00022317500319331884,0.0035633057483664744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,-0.0028151286834781786,0.003191903722781717,-0.0011368289079655368,0.0,-0.008361210444063545,0.004109159285444548,0.00010693080781493336,-0.008144068993130986,0.004836091324236804,0.00042634145513829934,0.0006870334180166537,-0.002572857717268562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,-0.004193525965160916,-0.01318788421705449,-0.0012631692600348287,-4.374980417196639e-06,0.00803368241044268,-0.04369125330848874,-0.0014987800863309531,0.0017780354462968262,-0.05087697326219768,-0.003594648080336356,-0.0007206558063262491,-0.0366966374969104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,-0.012631404657277016,0.05406523822597592,-0.008844913759830889,0.0,0.0013693201368323571,-0.020972703523971178,0.00013903068494983017,0.004839890294774705,0.009867908342857844,0.0006333066611796312,0.0003476207189669367,0.008630620162048217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,-0.00324814770595367,-0.020943739321091927,-0.008281673852161475,0.0,-0.010924215214918149,0.005762579915640344,0.00011034379655029625,0.0021911518986053122,0.005984360160509823,0.00043476144722262686,0.00031502685626037417,0.0017659299656179429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,0.002696136175768515,-0.022045968972233824,-0.0068173435298103865,0.0,-0.013251628724949569,0.005495421848690967,5.3469808772206303e-05,-0.008795374861579148,0.0034674503269752676,-0.00048044966897123234,0.0006968803438940085,0.006285696714633105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,-0.006306009341315076,0.0332583743493069,-0.011045788463889039,0.0,-0.00825467826572094,0.005271507444990675,9.732185048051178e-05,0.004142274254381846,0.00366122551555236,0.0004754295105431083,0.0002871615282492712,0.000658587163957236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
